Query ID	Subject ID	Percent Identity	Alignment Length	Mismatches	Gap Openings	Query Start	Query End	Subject Start	Subject End	E-Value	Bit Score
sp|G9BY57|PETH_UNKP	ANP21911.1	46.575	292	137	8	12	288	12	299	3.85e-81	239.0
sp|G9BY57|PETH_UNKP	ANP21910.1	45.89	292	141	7	12	288	15	304	6.41e-80	236.0
sp|G9BY57|PETH_UNKP	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	45.302	298	146	7	4	288	8	301	1.2e-79	235.0
sp|G9BY57|PETH_UNKP	RLU00646.1	48.679	265	121	7	39	292	50	310	3.7600000000000004e-79	234.0
sp|G9BY57|PETH_UNKP	UUT36764.1	46.923	260	124	7	39	286	45	302	9.93e-76	226.0
sp|G9BY57|PETH_UNKP	tr|A0A0G3BI90|A0A0G3BI90_9BURK	49.248	266	123	6	31	288	26	287	2.93e-75	224.0
sp|G9BY57|PETH_UNKP	UUT36763.1	48.485	264	118	7	39	286	50	311	3.34e-75	224.0
sp|G9BY57|PETH_UNKP	ODU60407.1	46.097	269	125	6	39	288	35	302	2.7900000000000002e-73	219.0
sp|G9BY57|PETH_UNKP	sp|A0A0K8P6T7|PETH_IDESA	47.26	292	134	8	7	289	8	288	1.0800000000000001e-72	217.0
sp|G9BY57|PETH_UNKP	tr|R4YKL9|R4YKL9_OLEAN	45.769	260	127	7	39	286	48	305	6.77e-71	213.0
sp|G9BY57|PETH_UNKP	tr|C3RYL0|C3RYL0_9BACT	45.956	272	131	10	30	288	37	305	2.07e-69	209.0
sp|G9BY57|PETH_UNKP	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	41.781	292	152	9	13	288	5	294	1.46e-66	202.0
sp|G9BY57|PETH_UNKP	sp|P19833|LIP1_MORS1	43.612	227	120	4	53	275	77	299	2.38e-62	192.0
sp|G9BY57|PETH_UNKP	tr|A0A1W6L588|A0A1W6L588_9BURK	48.031	254	122	5	35	281	26	276	2.1999999999999997e-61	188.0
sp|G9BY57|PETH_UNKP	WP_111881932.1	40.161	249	138	4	46	283	29	277	1.34e-50	162.0
sp|G9BY57|PETH_UNKP	WP_039353427.1	36.187	257	154	4	46	292	29	285	6.47e-42	140.0
sp|G9BY57|PETH_UNKP	RLT92980.1	33.054	239	145	5	49	274	17	253	4.25e-37	125.0
sp|G9BY57|PETH_UNKP	pdb|2FX5|A	25.668	187	122	6	94	271	57	235	3.66e-06	38.1
sp|G9BY57|PETH_UNKP	RLI42440.1	21.459	233	116	9	89	261	33	258	2.25e-05	35.8
sp|G9BY57|PETH_UNKP	tr|W6R2Y2|W6R2Y2_PSEP5	30.769	78	50	2	81	157	22	96	0.047	25.4
tr|H6WX58|H6WX58_9ACTN	tr|H6WX58|H6WX58_9ACTN	100.0	262	0	0	1	262	1	262	0.0	540.0
tr|H6WX58|H6WX58_9ACTN	sp|F7IX06|PETH2_THEAE	78.077	260	57	0	3	262	41	300	1.18e-157	432.0
tr|H6WX58|H6WX58_9ACTN	BAI99230.2	77.692	260	58	0	3	262	37	296	6.05e-157	430.0
tr|H6WX58|H6WX58_9ACTN	sp|Q47RJ7|PETH1_THEFY	76.628	261	61	0	2	262	59	319	6.21e-156	428.0
tr|H6WX58|H6WX58_9ACTN	AET05798.1	76.628	261	61	0	2	262	59	319	6.21e-156	428.0
tr|H6WX58|H6WX58_9ACTN	ADV92526.1	75.191	262	65	0	1	262	1	262	4.84e-154	421.0
tr|H6WX58|H6WX58_9ACTN	sp|Q6A0I4|PETH2_THEFU	75.096	261	65	0	2	262	41	301	5.63e-153	420.0
tr|H6WX58|H6WX58_9ACTN	sp|Q47RJ6|PETH2_THEFY	75.096	261	65	0	2	262	41	301	5.63e-153	420.0
tr|H6WX58|H6WX58_9ACTN	AET05799.1	75.096	261	65	0	2	262	41	301	5.63e-153	420.0
tr|H6WX58|H6WX58_9ACTN	tr|E9LVH7|E9LVH7_THEAE	73.664	262	69	0	1	262	1	262	1.35e-148	407.0
tr|H6WX58|H6WX58_9ACTN	tr|E5BBQ2|E5BBQ2_THEFU	75.862	261	63	0	2	262	59	319	1.33e-144	400.0
tr|H6WX58|H6WX58_9ACTN	WP_104613137.1	74.713	261	66	0	2	262	41	301	7.1900000000000005e-143	395.0
tr|H6WX58|H6WX58_9ACTN	WP_078759821.1	67.939	262	79	3	2	261	50	308	6.429999999999999e-131	365.0
tr|H6WX58|H6WX58_9ACTN	tr|W0TJ64|W0TJ64_9PSEU	69.084	262	75	3	3	262	47	304	1.55e-125	351.0
tr|H6WX58|H6WX58_9ACTN	tr|D1A9G5|D1A9G5_THECD	63.707	259	88	3	5	261	33	287	3.1e-119	334.0
tr|H6WX58|H6WX58_9ACTN	sp|G9BY57|PETH_UNKP	61.57	242	90	3	2	242	36	275	1.25e-108	308.0
tr|H6WX58|H6WX58_9ACTN	GBD22443.1	59.917	242	94	3	2	242	36	275	3.81e-105	299.0
tr|H6WX58|H6WX58_9ACTN	WP_093412886.1	64.341	258	86	3	7	262	40	293	7.83e-105	298.0
tr|H6WX58|H6WX58_9ACTN	EGD44994.1	51.341	261	120	3	3	261	38	293	3.2899999999999996e-92	266.0
tr|H6WX58|H6WX58_9ACTN	ANP21911.1	50.566	265	120	7	5	262	42	302	2.54e-87	254.0
tr|H6WX58|H6WX58_9ACTN	ANP21910.1	48.889	270	122	8	5	262	42	307	6.8e-87	253.0
tr|H6WX58|H6WX58_9ACTN	tr|A0A0G3BI90|A0A0G3BI90_9BURK	50.558	269	122	5	3	262	32	298	1.94e-85	249.0
tr|H6WX58|H6WX58_9ACTN	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	49.624	266	123	7	5	262	42	304	4.36e-85	248.0
tr|H6WX58|H6WX58_9ACTN	UUT36763.1	49.446	271	120	8	5	262	50	316	5.86e-85	248.0
tr|H6WX58|H6WX58_9ACTN	WP_062195544.1	49.438	267	125	5	5	262	27	292	1.16e-84	246.0
tr|H6WX58|H6WX58_9ACTN	tr|R4YKL9|R4YKL9_OLEAN	48.12	266	127	7	5	262	48	310	1.76e-83	244.0
tr|H6WX58|H6WX58_9ACTN	RLU00646.1	48.496	266	126	7	5	262	50	312	1.5799999999999998e-82	242.0
tr|H6WX58|H6WX58_9ACTN	UUT36764.1	48.689	267	124	8	5	262	45	307	3.4399999999999997e-81	238.0
tr|H6WX58|H6WX58_9ACTN	tr|C3RYL0|C3RYL0_9BACT	47.566	267	128	7	5	262	45	308	2.62e-79	233.0
tr|H6WX58|H6WX58_9ACTN	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	45.725	269	135	7	2	262	32	297	1.33e-76	226.0
tr|H6WX58|H6WX58_9ACTN	sp|A0A0K8P6T7|PETH_IDESA	49.43	263	120	6	3	258	30	286	9.35e-75	221.0
tr|H6WX58|H6WX58_9ACTN	tr|A0A1W6L588|A0A1W6L588_9BURK	51.673	269	117	7	3	262	28	292	1.7899999999999998e-74	221.0
tr|H6WX58|H6WX58_9ACTN	ODU60407.1	44.322	273	135	6	5	262	35	305	1.9200000000000002e-73	218.0
tr|H6WX58|H6WX58_9ACTN	sp|P19833|LIP1_MORS1	46.696	227	111	5	21	242	78	299	1.96e-72	216.0
tr|H6WX58|H6WX58_9ACTN	RLT92980.1	34.263	251	145	8	21	258	22	265	1.43e-39	130.0
tr|H6WX58|H6WX58_9ACTN	WP_111881932.1	34.597	211	130	4	38	241	56	265	1.74e-36	124.0
tr|H6WX58|H6WX58_9ACTN	WP_039353427.1	31.535	241	153	6	12	241	26	265	4.16e-30	107.0
tr|H6WX58|H6WX58_9ACTN	RLI42440.1	29.008	131	74	5	41	155	16	143	1.68e-05	35.8
tr|H6WX58|H6WX58_9ACTN	pdb|2FX5|A	25.989	177	115	6	66	234	63	231	2.37e-05	35.4
tr|H6WX58|H6WX58_9ACTN	WP_085690612.1	22.68	97	53	2	100	181	83	172	0.13	23.9
sp|Q47RJ6|PETH2_THEFY	sp|Q6A0I4|PETH2_THEFU	100.0	301	0	0	1	301	1	301	0.0	615.0
sp|Q47RJ6|PETH2_THEFY	sp|Q47RJ6|PETH2_THEFY	100.0	301	0	0	1	301	1	301	0.0	615.0
sp|Q47RJ6|PETH2_THEFY	AET05799.1	100.0	301	0	0	1	301	1	301	0.0	615.0
sp|Q47RJ6|PETH2_THEFY	WP_104613137.1	97.674	301	7	0	1	301	1	301	0.0	604.0
sp|Q47RJ6|PETH2_THEFY	tr|E5BBQ2|E5BBQ2_THEFU	95.017	301	15	0	1	301	19	319	0.0	588.0
sp|Q47RJ6|PETH2_THEFY	sp|Q47RJ7|PETH1_THEFY	93.023	301	21	0	1	301	19	319	0.0	544.0
sp|Q47RJ6|PETH2_THEFY	AET05798.1	93.023	301	21	0	1	301	19	319	0.0	544.0
sp|Q47RJ6|PETH2_THEFY	ADV92526.1	100.0	261	0	0	41	301	2	262	0.0	541.0
sp|Q47RJ6|PETH2_THEFY	tr|E9LVH7|E9LVH7_THEAE	98.467	261	4	0	41	301	2	262	0.0	527.0
sp|Q47RJ6|PETH2_THEFY	BAI99230.2	79.07	301	58	2	1	301	1	296	1.2699999999999999e-172	471.0
sp|Q47RJ6|PETH2_THEFY	sp|F7IX06|PETH2_THEAE	81.063	301	56	1	1	301	1	300	1.0699999999999999e-170	467.0
sp|Q47RJ6|PETH2_THEFY	tr|H6WX58|H6WX58_9ACTN	75.096	261	65	0	41	301	2	262	1.05e-153	422.0
sp|Q47RJ6|PETH2_THEFY	WP_078759821.1	59.044	293	113	4	10	300	21	308	5.72e-127	356.0
sp|Q47RJ6|PETH2_THEFY	tr|W0TJ64|W0TJ64_9PSEU	65.267	262	85	3	42	301	47	304	4.52e-121	341.0
sp|Q47RJ6|PETH2_THEFY	tr|D1A9G5|D1A9G5_THECD	61.004	259	95	3	44	300	33	287	6.38e-119	335.0
sp|Q47RJ6|PETH2_THEFY	sp|G9BY57|PETH_UNKP	60.331	242	93	3	41	281	36	275	1.65e-107	306.0
sp|Q47RJ6|PETH2_THEFY	GBD22443.1	60.331	242	93	3	41	281	36	275	6.68e-107	305.0
sp|Q47RJ6|PETH2_THEFY	WP_093412886.1	57.586	290	115	4	14	301	10	293	8.58e-101	289.0
sp|Q47RJ6|PETH2_THEFY	EGD44994.1	49.315	292	141	4	11	300	7	293	2.3799999999999998e-94	273.0
sp|Q47RJ6|PETH2_THEFY	ANP21911.1	49.338	302	137	8	12	301	5	302	4.2e-93	270.0
sp|Q47RJ6|PETH2_THEFY	RLU00646.1	52.222	270	118	8	40	301	46	312	1.08e-90	264.0
sp|Q47RJ6|PETH2_THEFY	tr|A0A0G3BI90|A0A0G3BI90_9BURK	51.971	279	122	6	32	301	23	298	1.46e-88	258.0
sp|Q47RJ6|PETH2_THEFY	ANP21910.1	44.337	309	152	9	10	301	2	307	1.58e-87	256.0
sp|Q47RJ6|PETH2_THEFY	WP_062195544.1	49.064	267	126	5	44	301	27	292	8.19e-87	254.0
sp|Q47RJ6|PETH2_THEFY	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	50.0	266	122	7	44	301	42	304	4.13e-84	247.0
sp|Q47RJ6|PETH2_THEFY	ODU60407.1	47.842	278	132	5	37	301	28	305	6.95e-84	246.0
sp|Q47RJ6|PETH2_THEFY	tr|R4YKL9|R4YKL9_OLEAN	47.985	273	131	7	37	301	41	310	1.64e-83	246.0
sp|Q47RJ6|PETH2_THEFY	tr|C3RYL0|C3RYL0_9BACT	49.438	267	123	7	44	301	45	308	1.69e-83	246.0
sp|Q47RJ6|PETH2_THEFY	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	47.842	278	133	8	33	301	23	297	4.35e-83	244.0
sp|Q47RJ6|PETH2_THEFY	UUT36763.1	47.778	270	126	7	44	301	50	316	1.17e-82	244.0
sp|Q47RJ6|PETH2_THEFY	UUT36764.1	43.333	300	159	7	10	301	11	307	2.23e-81	240.0
sp|Q47RJ6|PETH2_THEFY	sp|A0A0K8P6T7|PETH_IDESA	50.519	289	129	7	16	297	5	286	4.43e-80	236.0
sp|Q47RJ6|PETH2_THEFY	tr|A0A1W6L588|A0A1W6L588_9BURK	49.442	269	123	7	42	301	28	292	3e-72	216.0
sp|Q47RJ6|PETH2_THEFY	sp|P19833|LIP1_MORS1	46.053	228	113	5	59	281	77	299	2.51e-66	202.0
sp|Q47RJ6|PETH2_THEFY	RLT92980.1	33.613	238	141	7	57	280	19	253	1.8700000000000002e-37	126.0
sp|Q47RJ6|PETH2_THEFY	WP_111881932.1	35.071	211	129	4	77	280	56	265	3.16e-34	119.0
sp|Q47RJ6|PETH2_THEFY	WP_039353427.1	34.199	231	140	6	60	280	37	265	1.4099999999999999e-30	109.0
sp|Q47RJ6|PETH2_THEFY	RLI42440.1	22.816	206	99	7	80	228	16	218	3.99e-05	35.0
sp|Q47RJ6|PETH2_THEFY	pdb|2FX5|A	24.255	235	149	8	59	279	20	239	7.81e-05	34.3
sp|Q47RJ6|PETH2_THEFY	WP_085690612.1	22.917	96	52	2	138	218	82	170	0.021	26.6
sp|Q47RJ7|PETH1_THEFY	sp|Q47RJ7|PETH1_THEFY	100.0	319	0	0	1	319	1	319	0.0	650.0
sp|Q47RJ7|PETH1_THEFY	AET05798.1	100.0	319	0	0	1	319	1	319	0.0	650.0
sp|Q47RJ7|PETH1_THEFY	tr|E5BBQ2|E5BBQ2_THEFU	96.552	319	11	0	1	319	1	319	0.0	628.0
sp|Q47RJ7|PETH1_THEFY	sp|Q6A0I4|PETH2_THEFU	93.023	301	21	0	19	319	1	301	0.0	546.0
sp|Q47RJ7|PETH1_THEFY	sp|Q47RJ6|PETH2_THEFY	93.023	301	21	0	19	319	1	301	0.0	546.0
sp|Q47RJ7|PETH1_THEFY	AET05799.1	93.023	301	21	0	19	319	1	301	0.0	546.0
sp|Q47RJ7|PETH1_THEFY	WP_104613137.1	94.02	301	18	0	19	319	1	301	0.0	526.0
sp|Q47RJ7|PETH1_THEFY	ADV92526.1	93.103	261	18	0	59	319	2	262	0.0	506.0
sp|Q47RJ7|PETH1_THEFY	tr|E9LVH7|E9LVH7_THEAE	91.571	261	22	0	59	319	2	262	0.0	491.0
sp|Q47RJ7|PETH1_THEFY	sp|F7IX06|PETH2_THEAE	84.385	301	46	1	19	319	1	300	2.44e-178	487.0
sp|Q47RJ7|PETH1_THEFY	BAI99230.2	82.06	301	49	2	19	319	1	296	4.55e-178	486.0
sp|Q47RJ7|PETH1_THEFY	tr|H6WX58|H6WX58_9ACTN	76.628	261	61	0	59	319	2	262	2.37e-156	430.0
sp|Q47RJ7|PETH1_THEFY	WP_078759821.1	58.923	297	113	4	28	318	15	308	6.59e-126	354.0
sp|Q47RJ7|PETH1_THEFY	tr|W0TJ64|W0TJ64_9PSEU	66.031	262	83	3	60	319	47	304	2.3500000000000002e-122	345.0
sp|Q47RJ7|PETH1_THEFY	tr|D1A9G5|D1A9G5_THECD	60.618	259	96	3	62	318	33	287	6.06e-117	331.0
sp|Q47RJ7|PETH1_THEFY	sp|G9BY57|PETH_UNKP	59.091	242	96	3	59	299	36	275	1.7899999999999997e-104	299.0
sp|Q47RJ7|PETH1_THEFY	GBD22443.1	59.091	242	96	3	59	299	36	275	6.62e-104	298.0
sp|Q47RJ7|PETH1_THEFY	WP_093412886.1	57.241	290	116	4	32	319	10	293	1.78e-99	286.0
sp|Q47RJ7|PETH1_THEFY	EGD44994.1	49.315	292	141	4	29	318	7	293	5.77e-94	273.0
sp|Q47RJ7|PETH1_THEFY	ANP21911.1	49.007	302	138	8	30	319	5	302	8.18e-93	270.0
sp|Q47RJ7|PETH1_THEFY	RLU00646.1	51.111	270	121	8	58	319	46	312	1.84e-88	259.0
sp|Q47RJ7|PETH1_THEFY	ANP21910.1	44.66	309	151	9	28	319	2	307	7.68e-88	258.0
sp|Q47RJ7|PETH1_THEFY	WP_062195544.1	48.689	267	127	5	62	319	27	292	1.0700000000000001e-86	254.0
sp|Q47RJ7|PETH1_THEFY	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	50.0	266	122	7	62	319	42	304	7.780000000000001e-86	252.0
sp|Q47RJ7|PETH1_THEFY	tr|A0A0G3BI90|A0A0G3BI90_9BURK	49.821	279	128	6	50	319	23	298	1.12e-83	246.0
sp|Q47RJ7|PETH1_THEFY	tr|C3RYL0|C3RYL0_9BACT	48.689	267	125	7	62	319	45	308	2.88e-82	243.0
sp|Q47RJ7|PETH1_THEFY	tr|R4YKL9|R4YKL9_OLEAN	46.886	273	134	7	55	319	41	310	8.97e-82	242.0
sp|Q47RJ7|PETH1_THEFY	UUT36763.1	46.667	270	129	7	62	319	50	316	1.2800000000000001e-80	239.0
sp|Q47RJ7|PETH1_THEFY	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	47.122	278	135	8	51	319	23	297	1.92e-80	238.0
sp|Q47RJ7|PETH1_THEFY	UUT36764.1	43.333	300	159	8	28	319	11	307	1.08e-79	237.0
sp|Q47RJ7|PETH1_THEFY	ODU60407.1	46.403	278	136	5	55	319	28	305	2.3200000000000003e-79	236.0
sp|Q47RJ7|PETH1_THEFY	sp|A0A0K8P6T7|PETH_IDESA	49.481	289	132	7	34	315	5	286	7.55e-78	231.0
sp|Q47RJ7|PETH1_THEFY	tr|A0A1W6L588|A0A1W6L588_9BURK	49.071	269	124	7	60	319	28	292	3.71e-70	212.0
sp|Q47RJ7|PETH1_THEFY	sp|P19833|LIP1_MORS1	42.912	261	138	6	45	299	44	299	7.810000000000001e-66	201.0
sp|Q47RJ7|PETH1_THEFY	RLT92980.1	35.319	235	137	6	77	298	21	253	6.58e-38	127.0
sp|Q47RJ7|PETH1_THEFY	WP_111881932.1	35.124	242	141	8	70	298	27	265	2.16e-35	123.0
sp|Q47RJ7|PETH1_THEFY	WP_039353427.1	35.802	243	140	8	69	298	26	265	8.700000000000001e-31	110.0
sp|Q47RJ7|PETH1_THEFY	pdb|2FX5|A	26.695	236	144	9	76	297	19	239	6.4e-07	40.8
sp|Q47RJ7|PETH1_THEFY	RLI42440.1	25.137	183	80	6	111	239	32	211	2.26e-06	38.9
sp|Q47RJ7|PETH1_THEFY	WP_085690612.1	25.0	96	50	2	157	237	83	171	0.004	28.9
sp|Q6A0I4|PETH2_THEFU	sp|Q6A0I4|PETH2_THEFU	100.0	301	0	0	1	301	1	301	0.0	615.0
sp|Q6A0I4|PETH2_THEFU	sp|Q47RJ6|PETH2_THEFY	100.0	301	0	0	1	301	1	301	0.0	615.0
sp|Q6A0I4|PETH2_THEFU	AET05799.1	100.0	301	0	0	1	301	1	301	0.0	615.0
sp|Q6A0I4|PETH2_THEFU	WP_104613137.1	97.674	301	7	0	1	301	1	301	0.0	604.0
sp|Q6A0I4|PETH2_THEFU	tr|E5BBQ2|E5BBQ2_THEFU	95.017	301	15	0	1	301	19	319	0.0	588.0
sp|Q6A0I4|PETH2_THEFU	sp|Q47RJ7|PETH1_THEFY	93.023	301	21	0	1	301	19	319	0.0	544.0
sp|Q6A0I4|PETH2_THEFU	AET05798.1	93.023	301	21	0	1	301	19	319	0.0	544.0
sp|Q6A0I4|PETH2_THEFU	ADV92526.1	100.0	261	0	0	41	301	2	262	0.0	541.0
sp|Q6A0I4|PETH2_THEFU	tr|E9LVH7|E9LVH7_THEAE	98.467	261	4	0	41	301	2	262	0.0	527.0
sp|Q6A0I4|PETH2_THEFU	BAI99230.2	79.07	301	58	2	1	301	1	296	1.2699999999999999e-172	471.0
sp|Q6A0I4|PETH2_THEFU	sp|F7IX06|PETH2_THEAE	81.063	301	56	1	1	301	1	300	1.0699999999999999e-170	467.0
sp|Q6A0I4|PETH2_THEFU	tr|H6WX58|H6WX58_9ACTN	75.096	261	65	0	41	301	2	262	1.05e-153	422.0
sp|Q6A0I4|PETH2_THEFU	WP_078759821.1	59.044	293	113	4	10	300	21	308	5.72e-127	356.0
sp|Q6A0I4|PETH2_THEFU	tr|W0TJ64|W0TJ64_9PSEU	65.267	262	85	3	42	301	47	304	4.52e-121	341.0
sp|Q6A0I4|PETH2_THEFU	tr|D1A9G5|D1A9G5_THECD	61.004	259	95	3	44	300	33	287	6.38e-119	335.0
sp|Q6A0I4|PETH2_THEFU	sp|G9BY57|PETH_UNKP	60.331	242	93	3	41	281	36	275	1.65e-107	306.0
sp|Q6A0I4|PETH2_THEFU	GBD22443.1	60.331	242	93	3	41	281	36	275	6.68e-107	305.0
sp|Q6A0I4|PETH2_THEFU	WP_093412886.1	57.586	290	115	4	14	301	10	293	8.58e-101	289.0
sp|Q6A0I4|PETH2_THEFU	EGD44994.1	49.315	292	141	4	11	300	7	293	2.3799999999999998e-94	273.0
sp|Q6A0I4|PETH2_THEFU	ANP21911.1	49.338	302	137	8	12	301	5	302	4.2e-93	270.0
sp|Q6A0I4|PETH2_THEFU	RLU00646.1	52.222	270	118	8	40	301	46	312	1.08e-90	264.0
sp|Q6A0I4|PETH2_THEFU	tr|A0A0G3BI90|A0A0G3BI90_9BURK	51.971	279	122	6	32	301	23	298	1.46e-88	258.0
sp|Q6A0I4|PETH2_THEFU	ANP21910.1	44.337	309	152	9	10	301	2	307	1.58e-87	256.0
sp|Q6A0I4|PETH2_THEFU	WP_062195544.1	49.064	267	126	5	44	301	27	292	8.19e-87	254.0
sp|Q6A0I4|PETH2_THEFU	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	50.0	266	122	7	44	301	42	304	4.13e-84	247.0
sp|Q6A0I4|PETH2_THEFU	ODU60407.1	47.842	278	132	5	37	301	28	305	6.95e-84	246.0
sp|Q6A0I4|PETH2_THEFU	tr|R4YKL9|R4YKL9_OLEAN	47.985	273	131	7	37	301	41	310	1.64e-83	246.0
sp|Q6A0I4|PETH2_THEFU	tr|C3RYL0|C3RYL0_9BACT	49.438	267	123	7	44	301	45	308	1.69e-83	246.0
sp|Q6A0I4|PETH2_THEFU	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	47.842	278	133	8	33	301	23	297	4.35e-83	244.0
sp|Q6A0I4|PETH2_THEFU	UUT36763.1	47.778	270	126	7	44	301	50	316	1.17e-82	244.0
sp|Q6A0I4|PETH2_THEFU	UUT36764.1	43.333	300	159	7	10	301	11	307	2.23e-81	240.0
sp|Q6A0I4|PETH2_THEFU	sp|A0A0K8P6T7|PETH_IDESA	50.519	289	129	7	16	297	5	286	4.43e-80	236.0
sp|Q6A0I4|PETH2_THEFU	tr|A0A1W6L588|A0A1W6L588_9BURK	49.442	269	123	7	42	301	28	292	3e-72	216.0
sp|Q6A0I4|PETH2_THEFU	sp|P19833|LIP1_MORS1	46.053	228	113	5	59	281	77	299	2.51e-66	202.0
sp|Q6A0I4|PETH2_THEFU	RLT92980.1	33.613	238	141	7	57	280	19	253	1.8700000000000002e-37	126.0
sp|Q6A0I4|PETH2_THEFU	WP_111881932.1	35.071	211	129	4	77	280	56	265	3.16e-34	119.0
sp|Q6A0I4|PETH2_THEFU	WP_039353427.1	34.199	231	140	6	60	280	37	265	1.4099999999999999e-30	109.0
sp|Q6A0I4|PETH2_THEFU	RLI42440.1	22.816	206	99	7	80	228	16	218	3.99e-05	35.0
sp|Q6A0I4|PETH2_THEFU	pdb|2FX5|A	24.255	235	149	8	59	279	20	239	7.81e-05	34.3
sp|Q6A0I4|PETH2_THEFU	WP_085690612.1	22.917	96	52	2	138	218	82	170	0.021	26.6
tr|R4YKL9|R4YKL9_OLEAN	tr|R4YKL9|R4YKL9_OLEAN	100.0	310	0	0	1	310	1	310	0.0	634.0
tr|R4YKL9|R4YKL9_OLEAN	UUT36763.1	62.637	273	98	1	42	310	44	316	6.68e-129	362.0
tr|R4YKL9|R4YKL9_OLEAN	UUT36764.1	62.082	269	102	0	42	310	39	307	5.729999999999999e-128	359.0
tr|R4YKL9|R4YKL9_OLEAN	RLU00646.1	65.414	266	91	1	45	310	48	312	1.67e-126	355.0
tr|R4YKL9|R4YKL9_OLEAN	ANP21911.1	55.844	308	123	4	3	310	8	302	1.92e-125	352.0
tr|R4YKL9|R4YKL9_OLEAN	ANP21910.1	53.185	314	133	3	2	310	3	307	1.66e-121	343.0
tr|R4YKL9|R4YKL9_OLEAN	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	54.369	309	132	2	2	310	5	304	3.37e-117	332.0
tr|R4YKL9|R4YKL9_OLEAN	tr|C3RYL0|C3RYL0_9BACT	59.636	275	109	2	38	310	34	308	7.760000000000001e-116	328.0
tr|R4YKL9|R4YKL9_OLEAN	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	56.25	272	118	1	40	310	26	297	1.43e-108	310.0
tr|R4YKL9|R4YKL9_OLEAN	tr|A0A0G3BI90|A0A0G3BI90_9BURK	55.805	267	112	5	48	310	34	298	2.9899999999999998e-95	276.0
tr|R4YKL9|R4YKL9_OLEAN	ODU60407.1	47.842	278	137	4	41	310	28	305	2.3400000000000002e-86	253.0
tr|R4YKL9|R4YKL9_OLEAN	WP_062195544.1	50.562	267	124	6	47	310	26	287	5.530000000000001e-85	249.0
tr|R4YKL9|R4YKL9_OLEAN	tr|H6WX58|H6WX58_9ACTN	48.12	266	127	7	48	310	5	262	2.08e-83	244.0
tr|R4YKL9|R4YKL9_OLEAN	tr|A0A1W6L588|A0A1W6L588_9BURK	51.88	266	122	4	48	310	30	292	2.82e-83	245.0
tr|R4YKL9|R4YKL9_OLEAN	ADV92526.1	48.872	266	125	7	48	310	5	262	3.15e-83	244.0
tr|R4YKL9|R4YKL9_OLEAN	sp|Q6A0I4|PETH2_THEFU	47.985	273	131	7	41	310	37	301	3.86e-83	245.0
tr|R4YKL9|R4YKL9_OLEAN	sp|Q47RJ6|PETH2_THEFY	47.985	273	131	7	41	310	37	301	3.86e-83	245.0
tr|R4YKL9|R4YKL9_OLEAN	AET05799.1	47.985	273	131	7	41	310	37	301	3.86e-83	245.0
tr|R4YKL9|R4YKL9_OLEAN	sp|A0A0K8P6T7|PETH_IDESA	54.826	259	111	5	48	305	32	285	5.54e-83	244.0
tr|R4YKL9|R4YKL9_OLEAN	tr|D1A9G5|D1A9G5_THECD	50.936	267	112	8	48	308	33	286	1.93e-82	243.0
tr|R4YKL9|R4YKL9_OLEAN	sp|F7IX06|PETH2_THEAE	49.624	266	123	7	48	310	43	300	1.06e-81	241.0
tr|R4YKL9|R4YKL9_OLEAN	sp|Q47RJ7|PETH1_THEFY	46.886	273	134	7	41	310	55	319	1.51e-81	241.0
tr|R4YKL9|R4YKL9_OLEAN	AET05798.1	46.886	273	134	7	41	310	55	319	1.51e-81	241.0
tr|R4YKL9|R4YKL9_OLEAN	BAI99230.2	48.872	266	125	7	48	310	39	296	4.36e-81	239.0
tr|R4YKL9|R4YKL9_OLEAN	tr|E9LVH7|E9LVH7_THEAE	48.496	266	126	7	48	310	5	262	6.32e-81	238.0
tr|R4YKL9|R4YKL9_OLEAN	WP_078759821.1	44.28	271	139	6	41	308	46	307	1.27e-76	229.0
tr|R4YKL9|R4YKL9_OLEAN	WP_104613137.1	47.253	273	133	7	41	310	37	301	1.9e-75	225.0
tr|R4YKL9|R4YKL9_OLEAN	tr|E5BBQ2|E5BBQ2_THEFU	46.886	273	134	7	41	310	55	319	1.39e-74	224.0
tr|R4YKL9|R4YKL9_OLEAN	tr|W0TJ64|W0TJ64_9PSEU	45.556	270	134	7	44	310	45	304	1.6299999999999998e-74	223.0
tr|R4YKL9|R4YKL9_OLEAN	sp|P19833|LIP1_MORS1	46.0	250	118	8	64	306	78	317	1.22e-71	216.0
tr|R4YKL9|R4YKL9_OLEAN	sp|G9BY57|PETH_UNKP	46.154	260	126	7	48	305	39	286	6.86e-71	213.0
tr|R4YKL9|R4YKL9_OLEAN	GBD22443.1	45.0	260	129	7	48	305	39	286	1.1099999999999999e-67	205.0
